route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
023R,20240102-Weekday-1-24-09-1111100,26502390,"Downtown",0,3,023R-28-1,1,1
023R,20240102-Weekday-1-24-09-1111100,26502391,"Mill Woods",1,3,023R-27-2,1,1
023R,20240102-Weekday-1-24-09-1111100,26502392,"Downtown",0,3,023R-28-1,1,1
023R,20240102-Weekday-1-24-09-1111100,26502393,"Mill Woods",1,18,023R-27-2,1,1
023R,20240102-Weekday-1-24-09-1111100,26502394,"Downtown",0,13,023R-28-1,1,1
023R,20240102-Weekday-1-24-09-1111100,26502395,"Mill Woods",1,13,023R-27-2,1,1
023R,20240102-Weekday-1-24-09-1111100,26502396,"Downtown",0,1,023R-28-1,1,1
023R,20240102-Weekday-1-24-09-1111100,26502397,"Mill Woods",1,1,023R-27-2,1,1
023R,20240102-Weekday-1-24-09-1111100,26502398,"Downtown",0,14,023R-28-1,1,1
023R,20240102-Weekday-1-24-09-1111100,26502399,"Mill Woods",1,14,023R-27-2,1,1
023R,20240102-Weekday-1-24-09-1111100,26502400,"Downtown",0,2,023R-28-1,1,1
023R,20240102-Weekday-1-24-09-1111100,26502401,"Mill Woods",1,2,023R-27-2,1,1
023R,20240102-Weekday-1-24-09-1111100,26502402,"Downtown",0,2,023R-28-1,1,1
023R,20240102-Weekday-1-24-09-1111100,26502403,"Mill Woods",1,2,023R-27-2,1,1
023R,20240102-Weekday-1-24-09-1111100,26502404,"Downtown",0,2,023R-28-1,1,1
023R,20240102-Weekday-1-24-09-1111100,26502405,"Mill Woods",1,2,023R-27-2,1,1
023R,20240102-Weekday-1-24-09-1111100,26502406,"Downtown",0,2,023R-28-1,1,1
023R,20240102-Weekday-1-24-09-1111100,26502407,"Mill Woods",1,2,023R-27-2,1,1
023R,20240102-Weekday-1-24-09-1111100,26502408,"Downtown",0,2,023R-28-1,1,1
023R,20240102-Weekday-1-24-09-1111100,26502409,"Mill Woods",1,2,023R-27-2,1,1
023R,20240102-Weekday-1-24-09-1111100,26502410,"Downtown",0,2,023R-28-1,1,1
023R,20240102-Weekday-1-24-09-1111100,26502411,"Mill Woods",1,3,023R-27-2,1,1
023R,20240102-Weekday-1-24-09-1111100,26502412,"Downtown",0,12,023R-28-1,1,1
023R,20240102-Weekday-1-24-09-1111100,26502413,"Mill Woods",1,12,023R-27-2,1,1
023R,20240102-Weekday-1-24-09-1111100,26502414,"Downtown",0,5,023R-28-1,1,1
023R,20240102-Weekday-1-24-09-1111100,26502415,"Mill Woods",1,5,023R-27-2,1,1
023R,20240102-Weekday-1-24-09-1111100,26502416,"Downtown",0,1,023R-28-1,1,1
023R,20240102-Weekday-1-24-09-1111100,26502417,"Mill Woods",1,1,023R-27-2,1,1
023R,20240102-Weekday-1-24-09-1111100,26502418,"Mill Woods",1,14,023R-27-2,1,1
023R,20240102-Weekday-1-24-09-1111100,26502419,"Downtown",0,2,023R-28-1,1,1
023R,20240102-Weekday-1-24-09-1111100,26502420,"Mill Woods",1,2,023R-27-2,1,1
023R,20240102-Weekday-1-24-09-1111100,26502421,"Downtown",0,15,023R-28-1,1,1
023R,20240102-Weekday-1-24-09-1111100,26502422,"Mill Woods",1,15,023R-27-2,1,1
023R,20240102-Weekday-1-24-09-1111100,26502423,"Downtown",0,4,023R-28-1,1,1
023R,20240102-Weekday-1-24-09-1111100,26502424,"Mill Woods",1,4,023R-27-2,1,1
023R,20240102-Weekday-1-24-09-1111100,26502425,"Downtown",0,16,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873811,"Downtown",0,1,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873812,"Mill Woods",1,1,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873813,"Downtown",0,9,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873814,"Mill Woods",1,9,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873815,"Downtown",0,2,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873816,"Mill Woods",1,2,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873817,"Downtown",0,11,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873818,"Mill Woods",1,11,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873819,"Downtown",0,4,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873820,"Mill Woods",1,4,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873821,"Downtown",0,6,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873822,"Mill Woods",1,6,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873823,"Downtown",0,6,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873824,"Mill Woods",1,6,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873825,"Downtown",0,6,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873826,"Mill Woods",1,6,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873827,"Downtown",0,6,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873828,"Mill Woods",1,17,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873829,"Downtown",0,7,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873830,"Mill Woods",1,7,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873831,"Downtown",0,3,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873832,"Mill Woods",1,3,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873833,"Downtown",0,18,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873834,"Mill Woods",1,18,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873835,"Downtown",0,4,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873836,"Mill Woods",1,4,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873837,"Downtown",0,6,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873838,"Mill Woods",1,6,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873839,"Downtown",0,8,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873840,"Mill Woods",1,8,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873841,"Downtown",0,7,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873842,"Mill Woods",1,7,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873843,"Downtown",0,10,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873844,"Mill Woods",1,13,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873845,"Downtown",0,1,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873846,"Mill Woods",1,1,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873847,"Downtown",0,14,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873848,"Mill Woods",1,14,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873849,"Downtown",0,2,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873850,"Mill Woods",1,2,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873851,"Downtown",0,15,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873852,"Mill Woods",1,15,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873853,"Downtown",0,15,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873854,"Mill Woods",1,15,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873855,"Downtown",0,15,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873856,"Mill Woods",1,15,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873857,"Downtown",0,15,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873858,"Downtown",0,2,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873859,"Mill Woods",1,2,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873860,"Downtown",0,11,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873861,"Mill Woods",1,11,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873862,"Downtown",0,4,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873863,"Mill Woods",1,4,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873864,"Downtown",0,6,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873865,"Mill Woods",1,6,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873866,"Downtown",0,8,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873867,"Mill Woods",1,7,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873868,"Downtown",0,7,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873869,"Mill Woods",1,7,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873870,"Downtown",0,7,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873871,"Mill Woods",1,7,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873872,"Downtown",0,7,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873873,"Mill Woods",1,7,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873874,"Downtown",0,7,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873875,"Mill Woods",1,3,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873876,"Downtown",0,18,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873877,"Mill Woods",1,18,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873878,"Downtown",0,13,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873879,"Mill Woods",1,13,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873880,"Downtown",0,1,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873881,"Mill Woods",1,1,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873882,"Downtown",0,6,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873883,"Mill Woods",1,8,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873884,"Downtown",0,7,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873885,"Mill Woods",1,7,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873886,"Downtown",0,10,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873887,"Mill Woods",1,10,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873888,"Downtown",0,3,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873889,"Mill Woods",1,3,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873890,"Downtown",0,12,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873891,"Mill Woods",1,7,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873892,"Downtown",0,3,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873893,"Mill Woods",1,3,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873894,"Downtown",0,18,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873895,"Mill Woods",1,18,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873896,"Downtown",0,13,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873897,"Mill Woods",1,13,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873898,"Downtown",0,1,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873899,"Mill Woods",1,1,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873900,"Downtown",0,1,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873901,"Mill Woods",1,1,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873902,"Downtown",0,1,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873903,"Mill Woods",1,1,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873904,"Mill Woods",1,3,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873905,"Downtown",0,3,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873906,"Mill Woods",1,12,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873907,"Downtown",0,5,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873908,"Mill Woods",1,5,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873909,"Downtown",0,1,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873910,"Mill Woods",1,1,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873911,"Downtown",0,9,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873912,"Mill Woods",1,9,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873913,"Downtown",0,2,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873914,"Mill Woods",1,2,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873915,"Downtown",0,2,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873916,"Mill Woods",1,2,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873917,"Downtown",0,2,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873918,"Mill Woods",1,2,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873919,"Downtown",0,2,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873920,"Mill Woods",1,2,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873921,"Downtown",0,15,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873922,"Mill Woods",1,15,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873923,"Downtown",0,4,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873924,"Mill Woods",1,4,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873925,"Downtown",0,16,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873926,"Mill Woods",1,16,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873927,"Downtown",0,6,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873928,"Mill Woods",1,17,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873929,"Downtown",0,17,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873930,"Mill Woods",1,17,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873931,"Downtown",0,17,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873932,"Mill Woods",1,17,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873933,"Downtown",0,17,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873934,"Mill Woods",1,17,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873935,"Downtown",0,17,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873936,"Mill Woods",1,17,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873937,"Downtown",0,17,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873938,"Mill Woods",1,17,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873939,"Mill Woods",1,5,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873940,"Downtown",0,5,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873941,"Mill Woods",1,5,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873942,"Downtown",0,1,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873943,"Mill Woods",1,1,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873944,"Downtown",0,9,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873945,"Mill Woods",1,9,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873946,"Downtown",0,2,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873947,"Mill Woods",1,2,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873948,"Mill Woods",1,15,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873949,"Downtown",0,4,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873950,"Mill Woods",1,4,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873951,"Downtown",0,16,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873952,"Mill Woods",1,16,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873953,"Downtown",0,6,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873954,"Mill Woods",1,6,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873955,"Downtown",0,17,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873956,"Mill Woods",1,3,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873957,"Downtown",0,3,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873958,"Mill Woods",1,3,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873959,"Downtown",0,3,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873960,"Mill Woods",1,3,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873961,"Downtown",0,18,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873962,"Mill Woods",1,18,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873963,"Downtown",0,18,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873964,"Mill Woods",1,18,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873965,"Downtown",0,18,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873966,"Mill Woods",1,18,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873967,"Downtown",0,7,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873968,"Mill Woods",1,10,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873969,"Downtown",0,3,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873970,"Mill Woods",1,3,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873971,"Downtown",0,12,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873972,"Mill Woods",1,12,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873973,"Downtown",0,5,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873974,"Mill Woods",1,5,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873975,"Downtown",0,1,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873976,"Mill Woods",1,1,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873977,"Downtown",0,1,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873978,"Mill Woods",1,1,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873979,"Downtown",0,1,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873980,"Mill Woods",1,1,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873981,"Downtown",0,1,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873982,"Mill Woods",1,1,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873983,"Downtown",0,14,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873984,"Mill Woods",1,14,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873985,"Downtown",0,2,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873986,"Mill Woods",1,2,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873987,"Downtown",0,15,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873988,"Mill Woods",1,15,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873989,"Downtown",0,4,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873990,"Mill Woods",1,16,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873991,"Downtown",0,16,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873992,"Mill Woods",1,16,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873993,"Downtown",0,16,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873994,"Mill Woods",1,16,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873995,"Downtown",0,16,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873996,"Mill Woods",1,16,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873997,"Downtown",0,16,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26873998,"Mill Woods",1,16,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26873999,"Downtown",0,16,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26874000,"Mill Woods",1,16,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26874001,"Downtown",0,1,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26874002,"Mill Woods",1,1,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26874003,"Downtown",0,9,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26874004,"Mill Woods",1,9,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26874005,"Downtown",0,2,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26874006,"Mill Woods",1,2,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26874007,"Downtown",0,11,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26874008,"Mill Woods",1,11,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26874009,"Downtown",0,4,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26874010,"Mill Woods",1,4,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26874011,"Downtown",0,4,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26874012,"Mill Woods",1,4,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26874013,"Downtown",0,4,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26874014,"Mill Woods",1,4,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26874015,"Downtown",0,4,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26874016,"Mill Woods",1,4,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26874017,"Downtown",0,16,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26874018,"Mill Woods",1,16,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26874019,"Downtown",0,6,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26874020,"Mill Woods",1,6,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26874021,"Downtown",0,17,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26874022,"Mill Woods",1,17,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26874023,"Downtown",0,7,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26874024,"Downtown",0,2,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26874025,"Mill Woods",1,2,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26874026,"Downtown",0,11,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26874027,"Mill Woods",1,11,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26874028,"Downtown",0,4,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26874029,"Mill Woods",1,4,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26874030,"Downtown",0,6,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26874031,"Mill Woods",1,6,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26874032,"Mill Woods",1,6,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26874033,"Downtown",0,17,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26874034,"Mill Woods",1,17,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26874035,"Downtown",0,7,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26874036,"Mill Woods",1,7,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26874037,"Downtown",0,3,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26874038,"Mill Woods",1,3,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26874039,"Downtown",0,18,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26874040,"Downtown",0,4,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26874041,"Mill Woods",1,4,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26874042,"Downtown",0,6,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26874043,"Mill Woods",1,6,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26874044,"Downtown",0,8,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26874045,"Mill Woods",1,8,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26874046,"Downtown",0,7,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26874047,"Mill Woods",1,5,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26874048,"Downtown",0,13,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26874049,"Mill Woods",1,13,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26874050,"Downtown",0,1,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26874051,"Mill Woods",1,1,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26874052,"Downtown",0,14,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26874053,"Mill Woods",1,14,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26874054,"Downtown",0,2,023R-28-1,1,1
023R,20240102-Weekday-2-24-09-1111100,26874055,"Mill Woods",1,2,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26874056,"Mill Woods",1,7,023R-27-2,1,1
023R,20240102-Weekday-2-24-09-1111100,26874057,"Downtown",0,10,023R-28-1,1,1
